TEGDMA,h (um),nozzle,substrate,vf (mm/s),column,dependent variable,line index,vs (mm/s),period (s),stder period (s),period (mm),stder period (mm),top value,stder top value,bot value,stder bot value,amplitude,stder amplitude
25,250,FDTS,film,4.5,15,down right Si dist (mm),1,4.5,,,,,-0.110506673,0.000853826,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),1,4.5,,,,,0.029184059,0.001875207,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),1,4.5,,,,,0.094269321,0.001323926,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),1,4.5,,,,,-1.781225696,0.012272812,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),1,4.5,,,,,298.6111873,1.146522116,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),1,4.5,,,,,130.9860929,0.415824213,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),1,4.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),1,4.5,,,,,281.9903152,1.802502446,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),1,4.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),1,4.5,,,,,92.73177417,0.386940018,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),1,4.5,,,,,93.65920077,0.341253369,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),1,4.5,,,,,0.035053969,0.004188707,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),1,4.5,,,,,138.262467,0.159316227,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),1,4.5,,,,,1.058711289,0.068347403,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),1,4.5,,,,,47.23840283,0.07338844,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),1,4.5,,,,,-0.021190036,0.000560727,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),1,4.5,,,,,0.116112798,0.000546629,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,1,4.5,,,,,168.848803,1.249877826,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),2,4.5,,,,,0.67020959,0.001609215,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),2,4.5,,,,,0.533841702,0.000717726,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),2,4.5,,,,,0.037328965,0.000392381,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),2,4.5,,,,,0.233066228,0.000261881,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),2,4.5,,,,,-0.132892412,0.000242492,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),2,4.5,,,,,0.012914654,0.002066788,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),2,4.5,,,,,0.08112831,0.001212874,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),2,4.5,,,,,-1.931420574,0.050280653,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),2,4.5,,,,,289.4212865,1.179234757,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),2,4.5,,,,,130.7626636,0.306913291,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),2,4.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),2,4.5,,,,,247.424738,1.291204409,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),2,4.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),2,4.5,,,,,92.94963158,0.343058991,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),2,4.5,,,,,93.76806029,0.28962679,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),2,4.5,,,,,0.107803655,0.023901218,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),2,4.5,,,,,140.8364292,0.159471209,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),2,4.5,,,,,0.118250423,0.024490096,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),2,4.5,,,,,43.05951673,0.065303835,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),2,4.5,,,,,-0.012098844,0.000756835,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),2,4.5,,,,,0.139571811,0.000171866,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,2,4.5,,,,,159.8027063,1.249890517,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),3,4.5,,,,,0.667936792,0.001321549,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),3,4.5,,,,,0.533841702,0.000908881,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),3,4.5,,,,,0.032930026,0.000622459,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),3,4.5,,,,,0.226225956,0.000307115,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),3,4.5,,,,,-0.145339817,0.000345233,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),3,4.5,,,,,0.004921514,0.001033816,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),3,4.5,,,,,0.0829712,0.00017496,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),3,4.5,,,,,-2.802625948,0,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),3,4.5,,,,,289.8063342,1.582870231,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),3,4.5,,,,,122.5689482,0.199252288,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),3,4.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),3,4.5,,,,,255.0748504,1.647294386,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),3,4.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),3,4.5,,,,,102.3948634,0.090409553,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),3,4.5,,,,,102.1398347,0.259761228,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),3,4.5,,,,,0.243407911,0.036225339,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),3,4.5,,,,,140.1767598,0.253566373,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),3,4.5,,,,,0.032394541,0.01388004,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),3,4.5,,,,,37.07905344,0.069625628,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),3,4.5,,,,,-0.012098844,0.001464544,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),3,4.5,,,,,0.158695497,0.000418739,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,3,4.5,,,,,168.5395195,1.596990692,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),4,5.5,,,,,0.656572801,0.00136395,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),4,5.5,,,,,0.515659317,0.000892565,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),4,5.5,,,,,0.025251497,0.000670826,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),4,5.5,,,,,0.212275625,0.000248485,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),4,5.5,,,,,-0.144029594,0.000413588,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),4,5.5,,,,,0.005842042,0.000846985,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),4,5.5,,,,,0.077448978,0.000328439,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),4,5.5,,,,,-2.802625948,0,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),4,5.5,,,,,324.9890666,1.423815443,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),4,5.5,,,,,112.486594,0.292718504,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),4,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),4,5.5,,,,,302.5313815,2.001527511,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),4,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),4,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),4,5.5,,,,,113.0150838,0.213735568,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),4,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),4,5.5,,,,,144.9270088,0.346710964,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),4,5.5,,,,,0.160924277,0.020397592,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),4,5.5,,,,,34.18168804,0.078313559,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),4,5.5,,,,,-0.034826825,0.001532527,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),4,5.5,,,,,0.158703649,0.000265347,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,4,5.5,,,,,211.9190673,1.54969823,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),5,5.5,,,,,0.652027205,0.001126639,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),5,5.5,,,,,0.515659317,0.001053651,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),5,5.5,,,,,0.027479421,0.001069351,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),5,5.5,,,,,0.211340408,0.000907713,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),5,5.5,,,,,-0.144526825,0.000695143,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),5,5.5,,,,,0.00128819,0.000631259,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),5,5.5,,,,,0.079419185,0.000564179,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),5,5.5,,,,,-2.802625948,0,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),5,5.5,,,,,327.0717481,1.844287584,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),5,5.5,,,,,110.5728345,0.483176423,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),5,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),5,5.5,,,,,313.5945814,1.856917884,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),5,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),5,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),5,5.5,,,,,115.3761021,0.494407757,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),5,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),5,5.5,,,,,144.3397795,0.409151925,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),5,5.5,,,,,0.313342765,0.078162178,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),5,5.5,,,,,33.6704588,0.130920811,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),5,5.5,,,,,-0.025735632,0.002172322,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),5,5.5,,,,,0.1629141,0.000274481,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,5,5.5,,,,,218.1389341,2.154819524,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),6,5.5,,,,,0.652027205,0.000861926,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),6,5.5,,,,,0.515659317,0.000925954,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),6,5.5,,,,,0.026333337,0.000569132,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),6,5.5,,,,,0.208567913,0.000266573,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),6,5.5,,,,,-0.145564701,0.000367639,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),6,5.5,,,,,0.002187002,0.000365366,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),6,5.5,,,,,0.078901219,0.000213049,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),6,5.5,,,,,-2.802625948,0,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),6,5.5,,,,,322.4637734,1.289840354,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),6,5.5,,,,,107.0627135,0.286333749,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),6,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),6,5.5,,,,,318.6916751,1.218296621,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),6,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),6,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),6,5.5,,,,,119.6747691,7.753656612,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),6,5.5,,,,,,,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),6,5.5,,,,,143.9491378,0.253331531,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),6,5.5,,,,,0.797990213,0.079371158,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),6,5.5,,,,,32.53557417,0.105724412,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),6,5.5,,,,,-0.025735632,0.001396265,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),6,5.5,,,,,0.166266959,0.000288408,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,6,5.5,,,,,217.2315809,4.905466637,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),7,6.5,,,,,0.65048926,0.000847702,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),7,6.5,,,,,0.502022529,0.0013449,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),7,6.5,,,,,0.019263846,0.000642106,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),7,6.5,,,,,0.202208399,0.000902437,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),7,6.5,,,,,-0.140309427,0.002521117,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),7,6.5,,,,,0.02957204,0.002725647,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),7,6.5,,,,,0.085337443,0.002334676,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),7,6.5,,,,,-1.811685964,0.132446771,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),7,6.5,,,,,347.880546,1.48230646,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),7,6.5,,,,,96.65324462,11.11803515,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),7,6.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),7,6.5,,,,,341.0191941,2.067498144,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),7,6.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),7,6.5,,,,,0,20.79730502,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),7,6.5,,,,,130.2778567,6.86291318,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),7,6.5,,,,,2.454624526,7.322480333,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),7,6.5,,,,,149.8758957,0.297413934,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),7,6.5,,,,,1.144891303,0.057955648,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),7,6.5,,,,,23.15953529,0.806541104,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),7,6.5,,,,,-0.057554806,0.001080226,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),7,6.5,,,,,0.163251597,0.000854063,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,7,6.5,,,,,254.834287,11.2468656,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),8,6.5,,,,,0.645943664,0.001081812,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),8,6.5,,,,,0.502022529,0.001205272,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),8,6.5,,,,,0.042211031,0.003356742,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),8,6.5,,,,,0.220607862,0.007622661,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),8,6.5,,,,,-0.110943061,0.010573791,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),8,6.5,,,,,0.046913825,0.002415944,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),8,6.5,,,,,0.11089171,0.002371599,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),8,6.5,,,,,-0.637520487,0.043625155,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),8,6.5,,,,,348.5173339,1.613772226,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),8,6.5,,,,,227.4048321,0.151658528,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),8,6.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),8,6.5,,,,,341.2245164,2.178497715,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),8,6.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),8,6.5,,,,,0,0,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),8,6.5,,,,,146.4886122,16.23613662,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),8,6.5,,,,,139.9466756,19.52399859,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),8,6.5,,,,,150.9309524,0.514221653,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),8,6.5,,,,,0.988473277,0.067476333,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),8,6.5,,,,,24.69938835,0.436134304,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),8,6.5,,,,,-0.057554806,0.002086784,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),8,6.5,,,,,0.160167816,0.000728961,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,8,6.5,,,,,122.1195556,1.900982833,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),9,6.5,,,,,0.641398067,0.000971899,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),9,6.5,,,,,0.506568125,0.001110004,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),9,6.5,,,,,0.029664461,0.004315878,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),9,6.5,,,,,0.170853034,0.008888828,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),9,6.5,,,,,-0.20958136,0.014867222,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),9,6.5,,,,,0.041266883,0.002101997,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),9,6.5,,,,,0.111841379,0.003906516,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),9,6.5,,,,,-0.473350166,0.087776217,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),9,6.5,,,,,338.1338513,1.352537756,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),9,6.5,,,,,227.5651634,0.096352369,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),9,6.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),9,6.5,,,,,352.2367146,2.507342456,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),9,6.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),9,6.5,,,,,0,0,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),9,6.5,,,,,118.7628347,14.20100596,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),9,6.5,,,,,124.1929112,12.70082535,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),9,6.5,,,,,146.1313041,0.523543501,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),9,6.5,,,,,1.574998069,0.069903534,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),9,6.5,,,,,28.16249154,0.586355104,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),9,6.5,,,,,-0.048463614,0.001476515,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),9,6.5,,,,,0.152907089,0.001102265,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,9,6.5,,,,,111.0349898,1.47469996,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),1,1.5,,,,,0.764340197,0.001876734,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),1,1.5,,,,,0.714235552,0.001551301,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),1,1.5,,,,,0.148110089,0.001015133,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),1,1.5,,,,,0.37144104,0.000639873,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),1,1.5,,,,,-0.204058214,0.001712174,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),1,1.5,,,,,0.049153317,0.001133422,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),1,1.5,,,,,0.173855506,0.000621282,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),1,1.5,,,,,-2.811309414,0,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),1,1.5,,,,,216.4275995,0.173419988,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),1,1.5,,,,,153.2833869,0.33664771,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),1,1.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),1,1.5,,,,,162.8587452,6.472472193,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),1,1.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),1,1.5,,,,,62.54404506,7.799101397,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),1,1.5,,,,,62.49889317,0.315505082,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),1,1.5,,,,,0.276242247,0.070246774,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),1,1.5,,,,,115.4265127,0.085235241,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),1,1.5,,,,,5.435490727,0.076835696,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),1,1.5,,,,,42.54953516,0.169068667,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),1,1.5,,,,,0.258377987,0.001648926,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),1,1.5,,,,,0.303396631,0.00106907,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,1,1.5,,,,,62.56107016,0.29222337,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),2,1.5,,,,,0.755230261,0.001847327,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),2,1.5,,,,,0.709680585,0.002008223,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),2,1.5,,,,,0.150538176,0.001213128,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),2,1.5,,,,,0.374177801,0.000740218,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),2,1.5,,,,,-0.217743451,0.000597,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),2,1.5,,,,,0.058727806,0.000848109,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),2,1.5,,,,,0.180249562,0.00034928,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),2,1.5,,,,,-2.811309414,0,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),2,1.5,,,,,215.7793888,0.182014355,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),2,1.5,,,,,151.3535837,0.310412471,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),2,1.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),2,1.5,,,,,140.4198387,1.904857132,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),2,1.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),2,1.5,,,,,64.51243772,1.219779176,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),2,1.5,,,,,65.09653898,0.174562613,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),2,1.5,,,,,0.237913084,78.49626202,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),2,1.5,,,,,116.452895,0.110970645,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),2,1.5,,,,,5.130612608,0.050066439,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),2,1.5,,,,,28.82563566,0.066791215,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),2,1.5,,,,,0.244713084,0.002095812,,,,
25,250,FDTS,film,4.5,50,SiL contact point nozzle dist (mm),2,1.5,,,,,0.366405046,0.000817539,,,,
25,250,FDTS,film,4.5,51,Laplace pressure upstream to downstream,2,1.5,,,,,65.11170947,0.331690417,,,,
25,250,FDTS,film,4.5,6,up right Si dist (mm),3,1.5,,,,,0.741565358,0.002125599,,,,
25,250,FDTS,film,4.5,12,up mid Si dist (mm),3,1.5,,,,,0.696015682,0.001630979,,,,
25,250,FDTS,film,4.5,13,down right noz dist (mm),3,1.5,,,,,0.135200452,0.00149485,,,,
25,250,FDTS,film,4.5,14,down right sub dist (mm),3,1.5,,,,,0.362719334,0.000894752,,,,
25,250,FDTS,film,4.5,15,down right Si dist (mm),3,1.5,,,,,-0.230035523,0.000804905,,,,
25,250,FDTS,film,4.5,19,down mid noz dist (mm),3,1.5,,,,,0.044099931,0.000996437,,,,
25,250,FDTS,film,4.5,20,down mid sub dist (mm),3,1.5,,,,,0.17452252,0.000728985,,,,
25,250,FDTS,film,4.5,21,down mid Si dist (mm),3,1.5,,,,,-2.811309414,0,,,,
25,250,FDTS,film,4.5,30,up mid Laplace pressure (Pa),3,1.5,,,,,214.9614447,4.059949702,,,,
25,250,FDTS,film,4.5,33,down right Laplace pressure (Pa),3,1.5,,,,,146.7110331,0.471552326,,,,
25,250,FDTS,film,4.5,40,up right to left pressure (Pa),3,1.5,,,,,,,,,,
25,250,FDTS,film,4.5,41,up right to mid pressure (Pa),3,1.5,,,,,141.4001608,4.867532464,,,,
25,250,FDTS,film,4.5,42,up left to mid pressure (Pa),3,1.5,,,,,,,,,,
25,250,FDTS,film,4.5,43,down right to left pressure (Pa),3,1.5,,,,,66.79271994,0.223720667,,,,
25,250,FDTS,film,4.5,44,down right to mid pressure (Pa),3,1.5,,,,,67.79932294,0.2863971,,,,
25,250,FDTS,film,4.5,45,down left to mid pressure (Pa),3,1.5,,,,,0.23709659,0.016215539,,,,
25,250,FDTS,film,4.5,46,SL contact angle (deg),3,1.5,,,,,115.5915573,0.114490037,,,,
25,250,FDTS,film,4.5,47,BL contact angle (deg),3,1.5,,,,,3.919846188,0.229407093,,,,
25,250,FDTS,film,4.5,48,SiL contact angle (deg),3,1.5,,,,,28.75700788,0.33879134,,,,
25,250,FDTS,film,4.5,49,SL contact point channel dist (mm),3,1.5,,,,,0.231048181,0.001622257,,,,
